Close,High,Low,Open,Volume,MA_3,MA_15,stoch_k,stoch_d,RSI_14,ATR_14,SR_min,SR_max,dist_to_support,dist_to_resistance,support_touches,resistance_touches,strong_support,strong_resistance,sr_zone,ma_cross,rsi_zone,log_return,target
0.961838756711102,0.8716580121298121,0.9310384158377889,0.8769560383337212,0.8480774935898793,0.9883988761019499,0.7300929574871944,0.6633904762110046,0.7401921560898357,1.0674280909627538,0.017672306926375097,3315.5,4041.45,0.20955511989141914,0.007712578406264984,6,1,True,False,SUPPORT,0,overbought,0.5236512069542956,1.832571275105299
1.2753340009347185,1.1548828949928325,1.10741851352089,0.9798826995503035,0.6212254455298679,1.0607607079859243,0.8099640305162066,1.1113379576931732,0.7719604781543885,1.3990485486489042,0.18262940659873955,3315.5,4110.49,0.2397798220479565,0.0,6,1,True,False,SUPPORT,0,overbought,1.832571275105299,0.44625018950643375
1.3736903573701114,1.3429190016440182,1.4037819312060698,1.3020566056691003,0.8222383505329406,1.234621957593602,0.892948360686842,0.8773665937251185,0.947667205290311,1.484270225479768,0.2537400043743402,3315.5,4141.93,0.24926255466747105,0.0,6,1,True,False,SUPPORT,0,overbought,0.44625018950643375,1.1153375988240648
1.5807580174355853,1.458700493239427,1.5692454596421443,1.4007898425612624,0.6010785954949036,1.441980949770973,0.9966233363459582,1.0951587078353575,1.102212811548246,1.643920135354978,0.28479916931881205,3315.5,4208.12,0.2692263610315186,0.0,6,1,True,False,SUPPORT,0,overbought,1.1153375988240648,2.0706437148844965
1.9493127996128585,1.7960487956893068,1.7640946775014863,1.6104923529937083,0.6586981627852768,1.6677867588828472,1.1232437636179875,1.1401998107110287,1.1125435219749742,1.8625289178772675,0.47433061261176435,3315.5,4325.93,0.30475946312773344,0.0,6,1,True,False,SUPPORT,0,overbought,2.0706437148844965,-1.6033235510198551
1.7131511791514162,1.944340361279482,1.7202964782263985,1.9958179776698364,0.9999999999999999,1.7815176739716398,1.2307345650261452,0.38798821735438327,0.9373771425931313,1.1131796960935223,0.8392940529933848,3315.5,4325.93,0.2819906499773789,0.017450582880444362,6,1,True,False,SUPPORT,0,overbought,-1.6033235510198551,1.826207721239404
2.0443530702396777,1.9485129377201784,1.8282748701139238,1.7445254603183125,0.7417674980398804,1.9368377763309441,1.3454662141445128,1.0111178932859486,0.9072958682342314,1.3634645905394487,1.0836735491770708,3315.5,4356.31,0.31392248529633554,0.0,6,1,True,False,SUPPORT,0,overbought,1.826207721239404,-4.6054532216435025
1.3208206874032486,1.9300815568958112,1.3765069983743712,2.067074896973626,0.8864561039181199,1.7262715534820035,1.404034089680452,-0.44453483888317885,0.34006150673870433,-0.19236740437533453,1.7050585862108723,3315.5,4356.31,0.24416528427084896,0.05309080391432213,6,1,True,False,SUPPORT,0,sideway,-4.6054532216435025,-0.6997229993667354
1.2374180009348161,1.2879550630619117,1.1197202667811363,1.3448670868318486,0.9121098302642453,1.5668847664803214,1.455167911139142,-0.6737173284916802,-0.039961652058550526,-0.33127408803256664,1.8718904599708233,3315.5,4356.31,0.23612426481676968,0.059210662234781386,6,1,True,False,SUPPORT,0,sideway,-0.6997229993667354,0.36933593842753853
1.3232608260171057,1.267812625711505,1.3241008698742878,1.252924693808341,0.6322153588607997,1.3252943515142643,1.5143219923568958,-0.6490312421306601,-0.6341896100681294,-0.22694263486780833,1.8197467944686172,3315.5,4356.31,0.24440054290453941,0.05291175329579391,6,1,True,False,SUPPORT,0,sideway,0.36933593842753853,-0.425746250481363
1.283154958030408,1.2371036638494084,1.2521042817586916,1.3516266364891274,0.5909389502235596,1.3126750517477106,1.5639870063207015,-0.9863215508574111,-0.8281148452563407,-0.30003612861774065,1.8062997809208678,3315.5,4356.31,0.240533856130297,0.05585461089775535,6,1,True,False,SUPPORT,-1,sideway,-0.425746250481363,-2.8145844179292117
0.8715536279984619,1.1303277329173733,1.0112141857457204,1.274924524405866,0.6779973935708079,1.1900980494471438,1.5685032051502652,-2.070006267172082,-1.327897610022955,-0.9724087945450414,1.9194415089548227,3315.5,4356.31,0.20085055044488012,0.08605677741023947,6,1,True,False,SUPPORT,0,sideway,-2.8145844179292117,-0.7625649502945835
0.7814874860845018,0.8628625812152535,0.73120913164521,0.9127566161481848,0.6424371172469326,1.0085855632700464,1.5615389938292255,-1.8952762812022979,-1.773974187692146,-1.1017978043154564,1.9991770576487558,3338.46,4356.31,0.18396805712813694,0.0926655816505254,14,1,True,False,SUPPORT,0,sideway,-0.7625649502945835,-0.6340404490049498
0.7115055619922724,0.89378167282616,0.8306785360229643,0.8081400675172821,0.7270348159606704,0.8170635826767834,1.5371269302483266,-2.05515109909356,-2.1565472869151163,-1.2033101105323933,2.0133425553735176,3338.46,4356.31,0.17726736279601976,0.09780066156908028,14,1,True,False,SUPPORT,0,sideway,-0.6340404490049498,1.7463910463597418
